date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:14:02	1949/1949	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:15%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/a911e6c05bcaf43420758e9b65eece0a-min_compact.jpg?v=1472007837	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/a911e6c05bcaf43420758e9b65eece0a-min_compact4091.jpg	(from https://ap-cogen.myshopify.com/products/curabitur-porta-aliquetnter)
11:14:03	14582/14582	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:16%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/basket-lamp07_akihiro_yoshida-min_1024x1024.jpg?v=1472007868	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/basket-lamp07_akihiro_yoshida-min_1024x1024aaf5.jpg	(from https://ap-cogen.myshopify.com/products/curabitur-porta-aliquetnter)
11:14:03	1871/1871	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:17%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/basket-lamp07_akihiro_yoshida-min_compact.jpg?v=1472007868	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/basket-lamp07_akihiro_yoshida-min_compactaaf5.jpg	(from https://ap-cogen.myshopify.com/products/curabitur-porta-aliquetnter)
11:14:04	777/777	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:18:18%20GMT	http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/curabitur-porta-aliquetnter&media=//cdn.shopify.com/s/files/1/1413/8964/products/56295b52b351f-min_large.jpg?v=1472007813	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/indexd2c3.html	(from https://ap-cogen.myshopify.com/products/curabitur-porta-aliquetnter)
11:14:05	6324/6324	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:18%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_grande.jpg?v=1472008282	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_grande6f54.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:05	24821/24821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:18%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_grande.jpg?v=1472008239	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_grande6f74.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:06	15394/15394	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:19%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Colored-Socket-Bell-Jar-Table-Lamp-southernlights_1_0_ModernBell_SageGreen-min_grande.jpg?v=1472008325	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Colored-Socket-Bell-Jar-Table-Lamp-southernlights_1_0_ModernBell_SageGreen-min_grande6b67.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:06	7253/7253	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:20%20GMT	https://cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_medium.jpg?v=1472008239	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_medium6f74.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:08	1105/1105	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:7242a21c707c6f914e770fc3a0a2ac50	https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera.oembed	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:08	29447/29447	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:21%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_1024x1024.jpg?v=1472008239	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_1024x10246f74.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:09	4044/4044	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:22%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_compact.jpg?v=1472008239	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_compact6f74.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:09	7858/7858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:23%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_1024x1024.jpg?v=1472008282	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_1024x10246f54.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:10	1200/1200	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:24%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_compact.jpg?v=1472008282	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_compact6f54.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:10	19842/19842	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:24%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Colored-Socket-Bell-Jar-Table-Lamp-southernlights_1_0_ModernBell_SageGreen-min_1024x1024.jpg?v=1472008325	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Colored-Socket-Bell-Jar-Table-Lamp-southernlights_1_0_ModernBell_SageGreen-min_1024x10246b67.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:11	1990/1990	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:25%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Colored-Socket-Bell-Jar-Table-Lamp-southernlights_1_0_ModernBell_SageGreen-min_compact.jpg?v=1472008325	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Colored-Socket-Bell-Jar-Table-Lamp-southernlights_1_0_ModernBell_SageGreen-min_compact6b67.jpg	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:11	954/954	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:18:25%20GMT	http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera&media=//cdn.shopify.com/s/files/1/1413/8964/products/Zuo_Era_plymouth_ceiling_lamp_1-min_380a390e-9095-463c-857a-83cd68ce2f41_large.jpg?v=1472008239	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/indexbdbd.html	(from https://ap-cogen.myshopify.com/products/canon-eos-40d-10-1mp-slr-camera)
11:14:12	24963/24963	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:26%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_grande.jpg?v=1472008242	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_grandec04b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:13	13538/13538	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:26%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/lg_MatterMade-F_K_A-Table-Lamp-Takagi_lamp_white-brass_HiRes-min_grande.jpg?v=1472008278	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/lg_MatterMade-F_K_A-Table-Lamp-Takagi_lamp_white-brass_HiRes-min_grandec10b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:13	6324/6324	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:27%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_62fe702f-3f5d-4595-b2cf-371393d4fb17_grande.jpg?v=1472008360	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_62fe702f-3f5d-4595-b2cf-371393d4fb17_grandee20b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:14	5496/5496	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:28%20GMT	https://cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_medium.jpg?v=1472008242	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_mediumc04b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:15	1053/1053	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6c2c6797c87799b525dd06aa54fa8a0c	https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo.oembed	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo.oembed	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:15	31644/31644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:29%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_1024x1024.jpg?v=1472008242	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_1024x1024c04b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:16	2824/2824	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:30%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_compact.jpg?v=1472008242	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_compactc04b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:18	16992/16992	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:31%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/lg_MatterMade-F_K_A-Table-Lamp-Takagi_lamp_white-brass_HiRes-min_1024x1024.jpg?v=1472008278	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/lg_MatterMade-F_K_A-Table-Lamp-Takagi_lamp_white-brass_HiRes-min_1024x1024c10b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:18	2239/2239	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:32%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/lg_MatterMade-F_K_A-Table-Lamp-Takagi_lamp_white-brass_HiRes-min_compact.jpg?v=1472008278	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/lg_MatterMade-F_K_A-Table-Lamp-Takagi_lamp_white-brass_HiRes-min_compactc10b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:19	7858/7858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:32%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_62fe702f-3f5d-4595-b2cf-371393d4fb17_1024x1024.jpg?v=1472008360	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_62fe702f-3f5d-4595-b2cf-371393d4fb17_1024x1024e20b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:19	1200/1200	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:33%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_62fe702f-3f5d-4595-b2cf-371393d4fb17_compact.jpg?v=1472008360	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/bi-color_washi09_akihiro_yoshida-min_62fe702f-3f5d-4595-b2cf-371393d4fb17_compacte20b.jpg	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:20	801/801	---M--	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2018%20Feb%202019%2009:18:34%20GMT	http://pinterest.com/pin/create/button/?url=//ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo&media=//cdn.shopify.com/s/files/1/1413/8964/products/Slash-Lamp-5-min_large.jpg?v=1472008242	C:/Users/m.nageh/Desktop/Lamp/l/pinterest.com/pin/create/button/index18fd.html	(from https://ap-cogen.myshopify.com/products/egestas-bibendum-duiat-lorem-commodo)
11:14:20	111076/111076	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:04884cb205f053fb2b73843415722c20	https://ap-cogen.myshopify.com/blogs/news/ap-cogen.myshopify.com	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/blogs/news/ap-cogen.myshopify.com	(from https://ap-cogen.myshopify.com/blogs/news/vestibulum-consequat-convallis-fringilla-vestibulum-nulla)
11:14:22	123249/123249	---MCZ	200	added ('OK')	text/html	etag:cacheable:21efc2bdc87d42c86dcc20d5328cdf0d	https://ap-cogen.myshopify.com/blogs/news/tagged/news	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/blogs/news/tagged/news.html	(from https://ap-cogen.myshopify.com/blogs/news/vestibulum-consequat-convallis-fringilla-vestibulum-nulla)
11:14:23	111106/111106	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:4b3d2315ae8cca3d05925f1b4ca9c11d	https://ap-cogen.myshopify.com/blogs/news/contact@yourcompany.com	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/blogs/news/contact@yourcompany.21c.delayed	(from https://ap-cogen.myshopify.com/blogs/news/vestibulum-consequat-convallis-fringilla-vestibulum-nulla)
11:14:26	53/53	---M-Z	200	added ('OK')	text/plain	date:Mon,%2018%20Feb%202019%2009:18:39%20GMT	http://cdn.shopify.com/robots.txt		(from http://cdn.shopify.com/s/files/1/1413/8964/t/2/assets/fonts.scss.css?11551716603812328910)
11:14:27	174951/174951	---MCZ	200	added ('OK')	text/html	etag:cacheable:a37a929894cf611b5266aacacbc857a7	https://ap-cogen.myshopify.com/collections/featured?page=1	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured2679.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:28	19340/19340	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e7336637c4723a158a4ba929345e5814	https://ap-cogen.myshopify.com/collections/featured.oembed?page=2	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured4658.oembed	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:30	186009/186009	---MCZ	200	added ('OK')	text/html	etag:cacheable:050ef8a051d2de0c95a3dfbf96ecf344	https://ap-cogen.myshopify.com/collections/featured/products/aenean-consequat-q	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/aenean-consequat-q.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:31	187378/187378	---MCZ	200	added ('OK')	text/html	etag:cacheable:01ce39414e968c093430ab73c500f34e	https://ap-cogen.myshopify.com/collections/featured/products/libero-quis-enim-vehicula	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/libero-quis-enim-vehicula.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:32	170805/170805	---MCZ	200	added ('OK')	text/html	etag:cacheable:f31def73fb94bc8e024c531f69c8ec2d	https://ap-cogen.myshopify.com/collections/featured/products/malesuada-bibendum-duiat	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/malesuada-bibendum-duiat.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:33	5615/5615	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:45%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/norman-table-lamp-full-min_large.jpg?v=1472008269	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/norman-table-lamp-full-min_largebb70.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:33	8105/8105	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:46%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/a911e6c05bcaf43420758e9b65eece0a-min_ac774fc3-2315-416c-95a5-56d240cf0be7_large.jpg?v=1472008315	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/a911e6c05bcaf43420758e9b65eece0a-min_ac774fc3-2315-416c-95a5-56d240cf0be7_large6c5b.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:36	168536/168536	---MCZ	200	added ('OK')	text/html	etag:cacheable:6e8c7f59b5a593edf534f148bae6e8db	https://ap-cogen.myshopify.com/collections/featured/products/metus-rutrum-egestas-commodo-lorem	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/metus-rutrum-egestas-commodo-lorem.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:36	8540/8540	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:49%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/basket-lamp07_akihiro_yoshida-min_2054d226-7500-4de8-8d95-da888d2c9e50_large.jpg?v=1472008482	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/basket-lamp07_akihiro_yoshida-min_2054d226-7500-4de8-8d95-da888d2c9e50_large21c7.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:37	8105/8105	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:50%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/a911e6c05bcaf43420758e9b65eece0a-min_c65bddd3-c1df-42ae-9084-06949b65fdb1_large.jpg?v=1472008506	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/a911e6c05bcaf43420758e9b65eece0a-min_c65bddd3-c1df-42ae-9084-06949b65fdb1_large2027.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:40	177124/177124	---MCZ	200	added ('OK')	text/html	etag:cacheable:044b8b2a78e03467b2eabd5504932a4d	https://ap-cogen.myshopify.com/collections/featured/products/aenean-consequat-3	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/aenean-consequat-3.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:40	7106/7106	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:52%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/design-house-cord-lamp-mini-black-white-1-min_large.jpg?v=1472008490	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/design-house-cord-lamp-mini-black-white-1-min_large0cb1.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:41	23182/23182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:55%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/91e65624983235-min_c863a989-c38e-47f0-a4fa-b2345e59c489_large.jpg?v=1472008513	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/91e65624983235-min_c863a989-c38e-47f0-a4fa-b2345e59c489_large152a.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:43	171499/171499	---MCZ	200	added ('OK')	text/html	etag:cacheable:0fa0b4c3d5d44b79ab61c744623b234f	https://ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/products/commodo-habitasse-lacus.html	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:44	22394/22394	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:56%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_large.jpg?v=1472008499	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/Concrete_clock_crafts_diy_11-min_bd56b693-05b5-4823-bbe8-f3485b61bfe5_largef639.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:44	13764/13764	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Feb%202019%2009:18:58%20GMT	http://cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_large.jpg?v=1472008514	C:/Users/m.nageh/Desktop/Lamp/l/cdn.shopify.com/s/files/1/1413/8964/products/3dc4505e400f4bbccb803a4aa0fd3efb-min_009109e1-a236-4757-bee6-1891b2171a64_large0976.jpg	(from https://ap-cogen.myshopify.com/collections/featured?page=2)
11:14:45	111076/111076	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:04884cb205f053fb2b73843415722c20	https://ap-cogen.myshopify.com/collections/featured/ap-cogen.myshopify.com	C:/Users/m.nageh/Desktop/Lamp/l/ap-cogen.myshopify.com/collections/featured/ap-cogen.myshopify.com	(from https://ap-cogen.myshopify.com/collections/featured/s)
